dataset,column_name,business_name,description,bronze_type,silver_type,transformation_applied,nullable,is_technical_column,source,notes
municipalidades_2022,P56_A,P56_A,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_1,P57_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_1_1,P57_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_2,P57_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_2_1,P57_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_3,P57_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_3_1,P57_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_4,P57_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_4_1,P57_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_5,P57_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_5_1,P57_5_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_6,P57_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_6_1,P57_6_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P57_6_O,P57_6_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_1,P58_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_1_1,P58_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_2,P58_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_2_1,P58_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_3,P58_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_3_1,P58_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_4,P58_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_4_1,P58_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P58_4_O,P58_4_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_1,P59_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_1_1,P59_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_2,P59_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_2_1,P59_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_3,P59_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_3_1,P59_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_4,P59_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_4_1,P59_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_5,P59_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_5_1,P59_5_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_6,P59_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_6_1,P59_6_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_7,P59_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_7_1,P59_7_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_8,P59_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_8_1,P59_8_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_9,P59_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_9_1,P59_9_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_10,P59_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_10_1,P59_10_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_11,P59_11,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_11_1,P59_11_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P59_11_O,P59_11_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_1,P60A_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_1_1,P60A_1_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_1_2,P60A_1_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_2,P60A_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_2_1,P60A_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_2_2,P60A_2_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_3,P60A_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_3_1,P60A_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_3_2,P60A_3_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_4,P60A_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_4_1,P60A_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_4_2,P60A_4_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_5,P60A_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_5_1,P60A_5_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_5_2,P60A_5_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60A_5_O,P60A_5_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_1A_1,P60B_1A_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_1_1,P60B_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_2A_1,P60B_2A_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_2_1,P60B_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_3A_1,P60B_3A_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_3_1,P60B_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_4A_1,P60B_4A_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_4_1,P60B_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_5A_1,P60B_5A_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_5_1,P60B_5_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_6A_1,P60B_6A_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_6_1,P60B_6_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_7A_1,P60B_7A_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_7_1,P60B_7_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P60B_T_1,P60B_T_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P61,P61,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P61_1,P61_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P61_2,P61_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P62,P62,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P62_1,P62_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P63,P63,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64,P64,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_1,P64_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_1_1,P64_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_2,P64_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_2_1,P64_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_3,P64_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_3_1,P64_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_4,P64_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_4_1,P64_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_5,P64_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_5_1,P64_5_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_6,P64_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_6_1,P64_6_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_7,P64_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_7_1,P64_7_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_8,P64_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_8_1,P64_8_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_9,P64_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_9_1,P64_9_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_10,P64_10,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_10_1,P64_10_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_11,P64_11,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_11_1,P64_11_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_12,P64_12,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_12_1,P64_12_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_13,P64_13,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_13_1,P64_13_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_14,P64_14,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_14_1,P64_14_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_15,P64_15,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_15_1,P64_15_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_16,P64_16,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_16_1,P64_16_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_17,P64_17,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_17_1,P64_17_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_18,P64_18,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_18_1,P64_18_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_18_O,P64_18_O,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_19,P64_19,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P64_19_1,P64_19_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_1,P66_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_1_1,P66_1_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_2,P66_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_2_1,P66_2_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_3,P66_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_3_1,P66_3_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_4,P66_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_4_1,P66_4_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_5,P66_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_5_1,P66_5_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_6,P66_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_6_1,P66_6_1,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_7,P66_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_7_1,P66_7_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_8,P66_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_8_1,P66_8_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_9,P66_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_9_1,P66_9_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_10,P66_10,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P66_10_1,P66_10_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P67_1,P67_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P67_2,P67_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
